awb,lat,lng,city,pincode,cluster
GS1304307380,19.1936186,72.8430556,Mumbai,400606,17
GS1261438411,18.9631063,72.825937,Mumbai,400008,40
GS1104539439,19.0659713,72.9279522,Mumbai,400043,19
GS1217266385,19.1580421,72.8358177,Mumbai,400104,17
GS1119696310,19.05651,72.8457999,Mumbai,400051,16
GS2034044221,19.0605737,72.8504402,Mumbai,400051,16
GS1367805925,19.03379059,72.85599518,Mumbai,400022,16
GS1175748383,19.2060328,72.9610048,Mumbai,400606,7
GS1430764864,19.0455034,72.8430551,Mumbai,400005,16
GS1430764864,19.0455034,72.8430551,Mumbai,400005,16
GS1298767928,18.9160449,72.8264656,Mumbai,400005,11
GS1168854826,19.1415995,72.8416127,Mumbai,400102,17
GS1904289392,19.149712,72.837626,Mumbai,400102,17
GS1904289392,19.149712,72.837626,Mumbai,400102,17
GS1250550664,19.0468925,72.9076366,Mumbai,400071,19
GS1583394486,18.9186735,72.8286074,Mumbai,400005,11
GS1032381545,19.1094864,72.9232173,Mumbai,400083,10
GS1244246528,19.2060895,72.8224258,Mumbai,400067,34
GS1246542088,19.1081288,72.8794774,Mumbai,400059,10
GS1246542088,19.1081288,72.8794774,Mumbai,400059,10
GS1799080951,19.1454264,72.9343604,Mumbai,400078,2
GS1223327323,19.0255948,72.8571607,Mumbai,400091,5
GS1676218952,19.1262049,72.8493324,Mumbai,400069,6
GS1857656085,19.1688474,72.9366443,Mumbai,400080,7
GS1147852491,19.214997,72.9895233,Mumbai,400601,7
GS1422067534,19.1828917,72.8577666,Mumbai,400097,17
GS1422067534,19.1828917,72.8577666,Mumbai,400097,17
GS1422067534,19.1828917,72.8577666,Mumbai,400097,17
GS1710496806,19.0660793,72.889935,Mumbai,400024,10
GS2130512402,19.1060174,72.8999606,Mumbai,400072,10
GS2059500898,18.9958168,72.8428845,Mumbai,400012,40
GS2059500898,18.9958168,72.8428845,Mumbai,400012,40
GS1064581611,19.2108098,72.958846,Mumbai,400606,7
GS1463573659,19.2221837,72.9666846,Mumbai,400610,7
GS1618368490,18.9681438,72.8308653,Mumbai,400008,40
GS1857202162,19.1483497,72.8404703,Mumbai,400102,17
GS1603461486,19.1941546,72.8077865,Mumbai,400095,34
GS1892942982,19.1858157,72.819052,Mumbai,400095,20
GS1478938072,19.0586952,72.9038104,Mumbai,400071,10
GS1878699025,19.1778747,72.9600005,Mumbai,400080,7
GS1558897913,19.0827286,72.8391086,Mumbai,400054,16
GS2114287297,18.9679645,72.8199983,Mumbai,400008,40
GS1879226424,19.0759837,72.8776559,Mumbai,400058,10
GS1924830769,19.169425,72.8647098,Mumbai,400063,17
GS1930728542,19.0169853,72.818237,Mumbai,400030,5
GS1425003884,19.0186821,72.8569409,Mumbai,400031,40
GS1842654889,19.16553307,72.8371048,Mumbai,400104,17
GS1790820053,18.9466336,72.8288418,Mumbai,400002,11
GS1790820053,18.9569691,72.8183315,Mumbai,400002,8
GS1790820053,18.9569691,72.8183315,Mumbai,400002,8
BZPPL00940212,19.1124996,72.8341898,Mumbai,400037,6
GS1257197783,19.2115516,72.8314913,Mumbai,400067,0
GS1257197783,19.2115516,72.8314913,Mumbai,400067,0
GS1032354875,18.9580822,72.82281494,Mumbai,400004,40
GS1032354875,18.9580822,72.82281494,Mumbai,400004,40
GS1534081894,19.1138635,72.9054937,Mumbai,400076,10
GS1829606943,18.9559911,72.8218315,Mumbai,400004,40
GS1829606943,18.9559911,72.8218315,Mumbai,400004,40
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS1701045231,19.1176258,72.9327686,Mumbai,400083,10
GS1857656085,19.1688474,72.9366443,Mumbai,400080,7
GS1398814906,18.9559179,73.0087956,Mumbai,400071,26
GS1472025871,18.9585615,72.8142692,Mumbai,400007,8
GS1472025871,18.9585615,72.8142692,Mumbai,400007,8
GS1255500428,19.2136591,72.9627579,Mumbai,400606,7
GS1899589957,19.0421511,72.870618,Mumbai,400605,9
GS2122570017,19.2570762,72.9766093,Mumbai,400607,14
GS1472025871,18.9585615,72.8142692,Mumbai,400007,8
GS1472025871,18.9585615,72.8142692,Mumbai,400007,8
GS2057064807,19.1191038,72.894722,Mumbai,400072,10
BZPPL00919247,19.1824693,72.8640313,Mumbai,400097,17
GS1143562458,19.1770053,72.971069,Mumbai,400603,15
GS1143562458,19.1770053,72.971069,Mumbai,400603,15
GS1060521347,19.1255222,72.8391606,Mumbai,400053,6
GS1360337947,18.9657123,72.8291951,Mumbai,400008,40
GS1088582320,19.16290474,72.95330048,Mumbai,400081,7
GS1541350598,19.1135555,72.8928077,Mumbai,400072,10
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1325532102,19.08631325,72.83776093,Mumbai,400054,16
BZPPL00940745,19.067651,72.867302,Mumbai,400051,16
GS1904289392,19.149712,72.837626,Mumbai,400102,17
GS1904289392,19.149712,72.837626,Mumbai,400102,17
GS1421304948,19.1438446,72.8445311,Mumbai,400102,17
GS1907889974,19.086624,72.9151672,Mumbai,400075,10
GS1116703930,19.2017498,72.85326385,Mumbai,400101,17
GS1472025871,18.9585615,72.8142692,Mumbai,400007,8
GS1472025871,18.9585615,72.8142692,Mumbai,400007,8
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1246542088,19.1081288,72.8794774,Mumbai,400059,10
GS1246542088,19.1081288,72.8794774,Mumbai,400059,10
GS1318320936,19.1291299,72.867577,Mumbai,400093,17
GS1196944368,18.9475675,72.7966116,Mumbai,400006,11
GS1945709353,19.2058706,72.8446933,Mumbai,400067,12
GS1547152585,18.9365758,72.8274376,Mumbai,400020,11
GS1610297169,19.2345075,72.8546463,Mumbai,400067,12
GS1594567791,19.0221278,72.8729633,Mumbai,400037,40
GS1904025041,19.1307817,72.9121861,Mumbai,400076,4
GS1741497693,19.1364016,72.8296252,Mumbai,400061,6
GS1446623414,19.25616918,72.97926251,Mumbai,400607,14
GS1912024850,19.0137887,72.8511094,Mumbai,400031,40
GS1638332430,19.0373166,72.9476596,Mumbai,400088,19
GS2039634087,19.2194854,72.8229646,Mumbai,400067,34
GS1820146803,19.1582728,72.9454583,Mumbai,400078,7
GS1009228838,19.1408055,72.8117857,Mumbai,400061,20
GS1603461486,19.1941546,72.8077865,Mumbai,400095,34
GS1398814906,18.9559179,73.0087956,Mumbai,400071,26
GS1484048739,19.16963463,72.86500486,Mumbai,400063,17
GS1484048739,19.16963463,72.86500486,Mumbai,400063,17
GS1713509719,18.9779824,72.8311923,Mumbai,400011,40
GS2110984407,19.0057202,72.8532902,Mumbai,400031,40
GS1765288289,19.0728398,72.8781426,Mumbai,400024,10
GS1441314238,19.0683595,72.8956561,Mumbai,400089,10
GS1196333293,19.0019788,72.8161081,Mumbai,400018,8
GS1424225945,19.2048987,72.9543277,Mumbai,400606,7
GS1005851290,19.1617149,72.8872699,Mumbai,400065,17
GS1005851290,19.1617149,72.8872699,Mumbai,400065,17
GS1112987345,19.0914309,72.9145236,Mumbai,400086,10
GS1462326310,19.1303377,72.8174907,Mumbai,400061,6
GS1358266979,18.948985,72.825352,Mumbai,400002,11
GS1688410230,19.0605737,72.8504402,Mumbai,400051,16
GS1957353989,19.1854439,72.8428785,Mumbai,400064,17
GS2025309858,19.197986,72.8483918,Mumbai,400067,17
GS1236424298,19.0486037,72.8653531,Mumbai,400022,16
GS1205338261,19.1270295,72.9283325,Mumbai,400042,4
GS2098931156,18.962424,72.836428,Mumbai,400009,40
GS1409367194,19.2820715,72.9537634,Mumbai,400615,13
GS1329092608,19.0700103,72.8769323,Mumbai,400050,10
GS1597122659,19.1729973,72.9343824,Mumbai,400082,7
GS1838112637,19.0575695,72.8418493,Mumbai,400051,16
GS1829606943,18.9559911,72.8218315,Mumbai,400004,40
GS1829606943,18.9559911,72.8218315,Mumbai,400004,40
GS1573342688,18.9493015,72.7971702,Mumbai,400006,11
GS1964844445,19.1979771,72.8724918,Mumbai,400101,17
GS1602234189,19.1039998,72.8599781,Mumbai,400099,9
GS1438549685,19.0703711,72.8843921,Mumbai,400070,10
GS1361439907,19.1091314,72.8622276,Mumbai,400099,9
GS1726768857,19.1178548,72.8631304,Mumbai,400069,9
GS1242598275,18.9650071,72.8416919,Mumbai,400010,40
GS1879226424,19.0759837,72.8776559,Mumbai,400058,10
GS1254877372,19.0007638,72.8198328,Mumbai,400030,40
GS1790820053,18.9466336,72.8288418,Mumbai,400002,11
GS1790820053,18.9569691,72.8183315,Mumbai,400002,8
GS1790820053,18.9569691,72.8183315,Mumbai,400002,8
GS1865934020,19.1433964,72.8058247,Mumbai,400061,20
GS1865934020,19.1433964,72.8058247,Mumbai,400061,20
GS1857202162,19.1483497,72.8404703,Mumbai,400102,17
GS1650133411,19.2255814,72.8336515,Mumbai,400092,12
GS1032354875,18.9580822,72.82281494,Mumbai,400004,40
GS1032354875,18.9580822,72.82281494,Mumbai,400004,40
GS1281390532,19.1644719,72.8343773,Mumbai,400104,17
GS2023218696,19.1295184,72.8776938,Mumbai,400093,17
GS2023218696,19.1295184,72.8776938,Mumbai,400093,17
GS1877221591,19.1875159,72.8466242,Mumbai,400064,17
GS1633354147,18.971753,72.8338927,Mumbai,400010,40
GS1633354147,18.971753,72.8338927,Mumbai,400010,40
GS1731016237,19.1291923,72.8530695,Mumbai,400052,17
GS1564319548,19.1859282,72.9464026,Mumbai,400080,7
GS1576678243,19.043445,72.9128274,Mumbai,400088,19
GS1794160738,19.0359436,72.8677192,Mumbai,400022,9
GS1358215900,18.9527629,72.8316561,Mumbai,400003,40
GS2110384126,19.0188958,72.8422075,Mumbai,400028,40
GS1327222628,18.9901964,72.8430551,Mumbai,400033,40
GS1084334601,19.04973984,72.89110565,Mumbai,400071,10
GS1320092503,19.1285369,72.8498712,Mumbai,400060,6
GS1931532656,19.1387557,72.8622231,Mumbai,400060,17
GS1339483781,18.9607632,72.8289538,Mumbai,400004,40
GS1907054654,18.9621484,72.8390424,Mumbai,400009,40
GS1031542192,18.9622027,72.8360935,Mumbai,400009,40
GS1313472174,19.14971924,72.83789062,Mumbai,400102,17
GS2023218696,19.1295184,72.8776938,Mumbai,400093,17
GS2023218696,19.1295184,72.8776938,Mumbai,400093,17
GS1919779145,19.1398917,72.89586,Mumbai,400087,17
GS2123080688,19.1950472,72.9551625,Mumbai,400604,7
GS1858666622,19.0649899,72.9157884,Mumbai,400043,19
GS1009807156,19.1255855,72.8618716,Mumbai,400069,17
GS1818960390,19.1469199,72.830223,Mumbai,400053,6
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS1568556580,19.1282956,72.9358384,Mumbai,400042,2
GS1950588585,19.2124026,72.8444485,Mumbai,400067,12
GS1951793141,19.0205521,72.8326033,Mumbai,400028,16
GS1951793141,19.0205521,72.8326033,Mumbai,400028,16
GS1920197587,18.9530941,72.8230844,Mumbai,400004,11
GS1145030421,19.0237039,72.8675193,Mumbai,400037,40
GS1241079184,19.2087961,72.8391571,Mumbai,400067,12
GS1241079184,19.2087961,72.8391571,Mumbai,400067,12
GS1335555279,18.972643,72.8153561,Mumbai,400034,40
GS2107063961,19.1759461,72.8747438,Mumbai,400097,17
GS1438295437,19.17971039,72.8456192,Mumbai,400064,17
GS1678286327,19.2103989,72.8654848,Mumbai,400101,17
GS2135121527,19.2081019,72.9864701,Mumbai,400601,7
GS1601043362,19.208153,72.9851782,Mumbai,400601,7
GS1481650455,19.1368229,72.9127528,Mumbai,400076,4
GS1730311326,19.10652,72.8428469,Mumbai,400056,9
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS2037179351,19.1479988,72.8450129,Mumbai,400102,17
GS1121583477,19.1330853,72.8496227,Mumbai,400060,17
GS1057604475,19.21318245,72.98732758,Mumbai,400607,7
GS2066051216,19.0617983,72.853237,Mumbai,400051,16
GS1624424547,19.0587153,72.8444194,Mumbai,400051,16
GS1625200880,18.9714697,72.8436227,Mumbai,400010,40
GS1951793141,19.0205521,72.8326033,Mumbai,400028,16
GS1951793141,19.0205521,72.8326033,Mumbai,400028,16
GS2028598383,19.1425537,72.8043638,Mumbai,400061,20
GS1809712612,19.0223223,72.8334541,Mumbai,400028,16
GS1257197783,19.2115516,72.8314913,Mumbai,400067,0
GS1257197783,19.2115516,72.8314913,Mumbai,400067,0
GS1257197783,19.2115516,72.8314913,Mumbai,400067,0
GS1257197783,19.2115516,72.8314913,Mumbai,400067,0
GS1360051814,19.2210312,72.8523326,Mumbai,400092,12
GS1760828677,19.0605737,72.8504402,Mumbai,400051,16
GS1998167094,19.1704779,72.8643298,Mumbai,400063,17
GS1545265638,19.1483497,72.8404703,Mumbai,400053,17
GS1729893970,19.1198814,72.8640254,Mumbai,400093,9
GS1549814394,19.1897026,72.8451127,Mumbai,400064,17
GS1367805925,19.03379059,72.85599518,Mumbai,400022,16
GS1912217863,18.9552494,72.8355369,Mumbai,400009,40
GS1053559067,19.259538,72.9807307,Mumbai,400607,14
GS1121583477,19.1330853,72.8496227,Mumbai,400060,17
BZPPL00941154,19.0891289,72.8893784,Mumbai,400070,10
GS1422067534,19.1828917,72.8577666,Mumbai,400097,17
GS1422067534,19.1828917,72.8577666,Mumbai,400097,17
GS1422067534,19.1828917,72.8577666,Mumbai,400097,17
GS1393368139,19.0430421,72.8605943,Mumbai,400017,16
GS1382452346,19.0534642,72.8994456,Mumbai,400071,10
GS2074666658,19.0721932,72.8303982,Mumbai,400052,16
GS1188031995,19.202131,72.8608712,Mumbai,400101,17
GS1011793529,19.1380196,72.8103715,Mumbai,400061,20
GS1628115724,19.1993195,72.8446332,Mumbai,400067,0
GS1628115724,19.1993195,72.8446332,Mumbai,400067,0
GS1396574878,19.0239533,72.8539019,Mumbai,400019,40
GS1396574878,19.0239533,72.8539019,Mumbai,400019,40
GS1979971828,18.957197,72.8179968,Mumbai,400004,8
GS1353532686,19.0503848,72.8912863,Mumbai,400071,10
GS2024218558,19.1330605,72.9151061,Mumbai,400076,4
GS2115754206,19.09587,72.8877994,Mumbai,400042,10
GS1153057164,19.03947258,72.94856262,Mumbai,400088,19
GS1484840013,19.011726,72.823888,Mumbai,400025,5
GS1244156810,19.1691291,72.8515676,Mumbai,400063,17
GS2021478071,19.0115931,72.8296429,Mumbai,400025,40
GS1641411188,19.0670725,72.9223239,Mumbai,400043,19
GS1703955112,19.040581,72.9261419,Mumbai,400094,19
GS1849693769,19.0931929,72.8519109,Mumbai,400099,16
GS1557403541,19.177802,72.855737,Mumbai,400059,17
GS1506524905,18.9459161,72.828178,Mumbai,400002,11
GS1708932336,18.9432401,72.8266108,Mumbai,400002,11
GS1541946613,19.1893439,72.835189,Mumbai,400064,0
GS1558897913,19.0827286,72.8391086,Mumbai,400054,16
BZPPL00960888,19.2014843,72.8651345,Mumbai,400101,17
GS1350054255,19.11417,72.847601,Mumbai,400069,9
GS1241079184,19.2087961,72.8391571,Mumbai,400067,12
GS1241079184,19.2087961,72.8391571,Mumbai,400067,12
GS1561854557,19.207684,72.9538076,Mumbai,400606,7
GS1936569104,19.1101434,72.8690173,Mumbai,400059,9
GS1105274094,19.0738414,72.8338271,Mumbai,400064,16
GS1744231777,18.9881455,72.8127508,Mumbai,400018,8
GS1888973639,19.0682673,72.8973302,Mumbai,400089,10
GS1367038040,19.0849772,72.9136983,Mumbai,400075,10
GS1623565803,19.0961772,72.8999144,Mumbai,400084,10
GS1633354147,18.971753,72.8338927,Mumbai,400010,40
GS1633354147,18.971753,72.8338927,Mumbai,400010,40
GS1515736917,19.2199089,72.9617769,Mumbai,400606,7
GS1515736917,19.2199089,72.9617769,Mumbai,400606,7
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS1327747160,19.00748062,72.84842682,Mumbai,400012,40
GS2111317043,18.9948434,72.834183,Mumbai,400012,40
GS1049510676,19.1415434,72.8409088,Mumbai,400102,17
GS1105440200,19.1540698,72.9418277,Mumbai,400078,7
GS1865934020,19.1433964,72.8058247,Mumbai,400061,20
GS1865934020,19.1433964,72.8058247,Mumbai,400061,20
GS1623656186,19.1364829,72.8525633,Mumbai,400060,17
GS1065386929,19.0378829,72.8488483,Mumbai,400019,16
GS1065386929,19.0378829,72.8488483,Mumbai,400019,16
GS1065386929,19.0378829,72.8488483,Mumbai,400019,16
GS1160201976,19.0670125,72.8516749,Mumbai,400051,16
GS1018428351,19.0027586,72.8285885,Mumbai,400013,40
GS2059500898,18.9958168,72.8428845,Mumbai,400012,40
GS2059500898,18.9958168,72.8428845,Mumbai,400012,40
GS1907889974,19.086624,72.9151672,Mumbai,400075,10
GS1503424554,19.147854,72.8392109,Mumbai,400102,17
GS1512028414,19.1101673,72.8493151,Mumbai,400069,9
GS1013020890,19.0701256,72.8474254,Mumbai,400051,16
GS1887236273,19.1789507,72.8338469,Mumbai,400066,17
GS1178356383,19.2833999,72.955838,Mumbai,400615,13
GS1246542088,19.1081288,72.8794774,Mumbai,400059,10
GS1246542088,19.1081288,72.8794774,Mumbai,400059,10
GS1513424032,18.9166149,72.8287178,Mumbai,400005,11
GS1554372056,19.1611012,72.9461258,Mumbai,400075,7
GS1918080580,19.0669501,72.8517009,Mumbai,400051,16
GS1918080580,19.0669501,72.8517009,Mumbai,400051,16
GS1032354875,18.9580822,72.82281494,Mumbai,400004,40
GS1032354875,18.9580822,72.82281494,Mumbai,400004,40
GS1172998301,18.9562462,72.8295542,Mumbai,400002,40
GS1504887582,19.1952514,72.8218212,Mumbai,400095,0
GS1560054945,19.2227644,72.8421109,Mumbai,400092,12
BZPPL00961753,18.957141,72.82054,Mumbai,400004,8
GS1229047919,19.1832114,72.8547987,Mumbai,400097,17
GS1105274094,19.0738414,72.8338271,Mumbai,400064,16
GS1616794149,19.0846086,72.840461,Mumbai,400054,16
GS1853909021,18.9511533,72.8031964,Mumbai,400006,11
GS1097750965,19.2253342,72.9688014,Mumbai,400610,7
GS1065386929,19.0378829,72.8488483,Mumbai,400019,16
GS1065386929,19.0378829,72.8488483,Mumbai,400019,16
GS1065386929,19.0378829,72.8488483,Mumbai,400019,16
GS1291943545,19.188646,72.8508584,Mumbai,400097,17
GS1515736917,19.2199089,72.9617769,Mumbai,400606,7
GS1515736917,19.2199089,72.9617769,Mumbai,400606,7
GS1623338762,19.11631775,72.90946198,Mumbai,400076,10
GS1918080580,19.0669501,72.8517009,Mumbai,400051,16
GS1918080580,19.0669501,72.8517009,Mumbai,400051,16
GS1532668966,19.0724099,72.8805493,Mumbai,400070,10
GS1623211065,19.10588,72.829016,Mumbai,400049,16
GS1565914681,19.0523549,72.9357106,Mumbai,400043,19
GS1616794149,19.0846086,72.840461,Mumbai,400054,16
GS1729634768,19.2676805,72.9705283,Mumbai,400615,14
GS1035867998,19.2608858,72.9835943,Mumbai,400607,14
GS1429521324,19.1340229,72.9299724,Mumbai,400078,2
GS1740996870,19.1152908,72.8754324,Mumbai,400058,9
GS1280788488,19.1490358,72.7953219,Mumbai,400061,20
GS1909577430,19.23728,72.9908982,Mumbai,400607,3
GS1459886892,19.1710445,72.8822799,Mumbai,400097,17
GS1512934736,19.2012859,72.8537676,Mumbai,400017,17
GS2036031033,19.0807802,72.8640197,Mumbai,400029,16
GS1610445070,19.0080616,72.8222833,Mumbai,400030,5
GS1610445070,19.0080616,72.8222833,Mumbai,400030,5
GS2095241136,19.2074567,72.9789507,Mumbai,400602,7
GS2147302537,19.0031932,72.8192367,Mumbai,400018,5
GS2147302537,19.0031932,72.8192367,Mumbai,400018,5
GS1686672324,19.2098488,72.833296,Mumbai,400067,0
GS1231523813,19.1202251,72.8439667,Mumbai,400058,6
GS1463192233,19.1642935,72.8423627,Mumbai,400104,17
GS1570908441,19.10415459,72.86974335,Mumbai,400059,9
GS1387778605,19.0890381,72.8341302,Mumbai,400056,16
GS1019975277,19.065991,72.9059954,Mumbai,400089,10
GS1863431108,19.1753022,72.8526485,Mumbai,400097,17
GS1379252361,19.1802132,72.8571597,Mumbai,400097,17
GS1778883199,19.169863,72.879745,Mumbai,400063,17
GS1433415320,19.0759837,72.8776559,Mumbai,400002,10
GS1002465836,18.961889,72.818713,Mumbai,400007,40
GS1912469077,19.1234672,72.8360737,Mumbai,400058,6
GS1623202323,19.1377178,72.8243214,Mumbai,400053,6
GS2113595671,19.2201359,72.8690423,Mumbai,400066,12
GS1701340203,18.9519402,72.8334541,Mumbai,400008,40
GS1000551981,19.013114,72.8282747,Mumbai,400025,5
GS1131558999,18.911203,72.8095971,Mumbai,400005,11
GS1131558999,18.911203,72.8095971,Mumbai,400005,11
GS2136728687,19.170082,72.8812819,Mumbai,400065,17
GS2136728687,19.170082,72.8812819,Mumbai,400065,17
GS1497178995,19.0824544,72.8412508,Mumbai,400054,16
GS1622681475,19.0508525,72.8615174,Mumbai,400043,16
GS1622681475,19.0508525,72.8615174,Mumbai,400043,16
GS1805729879,19.133096,72.8496,Mumbai,400060,17
GS1126408643,19.17895699,72.83921814,Mumbai,400064,17
GS1758988889,19.0634109,72.8323086,Mumbai,400050,16
GS1123036258,19.144954,72.9376594,Mumbai,400078,2
GS1509780703,19.0298653,72.8437668,Mumbai,400016,16
GS1947392656,19.2099114,72.8613881,Mumbai,400101,12
GS1627639091,19.1349688,72.8225328,Mumbai,400095,6
GS1760911996,19.1192368,72.8840856,Mumbai,400059,9
GS1449324333,19.0618754,72.8322582,Mumbai,400050,16
GS1239023879,19.1107342,72.8262307,Mumbai,400049,6
BZPPL00961043,19.2297814,72.8608559,Mumbai,400066,12
GS1258505670,19.0519235,72.8975188,Mumbai,400071,10
GS1151775233,19.1702298,72.9623249,Mumbai,400081,15
GS1694284884,19.2141042,72.8726791,Mumbai,400101,12
GS2126862989,19.1385763,72.8379051,Mumbai,400053,6
GS1278032803,18.9398446,72.8354475,Mumbai,400001,11
GS1409662784,19.1379571,72.8253956,Mumbai,400051,6
GS1409662784,19.1435906,72.8246291,Mumbai,400051,6
GS1960719702,19.2199738,72.8388532,Mumbai,400092,12
GS1408256043,19.0820828,72.9068371,Mumbai,400077,10
GS1144156332,19.0583735,72.8407184,Mumbai,400051,16
GS1144156332,19.0583735,72.8407184,Mumbai,400051,16
GS1920482187,18.97085762,72.83930969,Mumbai,400010,40
GS1920482187,18.9617266,72.8176441,Mumbai,400010,8
GS1997167879,18.974841,72.8072332,Mumbai,400026,8
GS1409662784,19.1379571,72.8253956,Mumbai,400053,6
GS1409662784,19.1435906,72.8246291,Mumbai,400053,6
GS1665522067,19.063684,72.8450136,Mumbai,400051,16
GS1567848531,19.0129472,72.8417858,Mumbai,400014,40
GS1120499509,19.1917146,72.820151,Mumbai,400095,0
GS1841907610,19.2203868,72.8331564,Mumbai,400067,12
GS1776022209,19.214562,72.8499786,Mumbai,400067,12
GS1339673159,19.0643849,72.8949812,Mumbai,400071,10
GS1223450471,19.1830249,72.8545942,Mumbai,400097,17
GS1201651766,19.1315078,72.8360941,Mumbai,400053,6
BZPPL00938832,19.1143852,72.8497017,Mumbai,400059,9
BZPPL00938832,19.1143852,72.8497017,Mumbai,400059,9
GS1201651766,19.1315078,72.8360941,Mumbai,400053,6
GS1432139796,19.1804173,72.8526419,Mumbai,400097,17
